ticker,curr_date,curr_time,p_ask_price,p_bid_price,p_value,p_volume,p_implied_volatility,p_ask_size,p_bid_size
SPX,10/10/2019,14:23,2936.17,2935.64,2935.64,0,0,0,0
SPX,10/10/2019,14:24,2935.64,2935.35,2935.39,0,0,0,0
SPX,10/10/2019,14:25,2935.61,2933.43,2933.63,0,0,0,0
SPX,10/10/2019,14:26,2933.89,2933.12,2933.83,0,0,0,0
SPX,10/10/2019,14:27,2934.2,2933.8,2933.94,0,0,0,0
SPX,10/10/2019,14:28,2934.48,2933.75,2934.48,0,0,0,0
SPX,10/10/2019,14:29,2935.3,2934.49,2935.14,0,0,0,0
SPX,10/10/2019,14:30,2935.17,2934.63,2935.11,0,0,0,0
SPX,10/10/2019,14:31,2937.01,2935.12,2936.64,0,0,0,0
SPX,10/10/2019,14:32,2936.94,2936.65,2936.86,0,0,0,0
SPX,10/10/2019,14:33,2937.76,2936.95,2937.53,0,0,0,0
SPX,10/10/2019,14:34,2937.54,2937.03,2937.19,0,0,0,0
SPX,10/10/2019,14:35,2937.37,2936.41,2936.62,0,0,0,0
SPX,10/10/2019,14:36,2936.65,2936.49,2936.63,0,0,0,0
SPX,10/10/2019,14:37,2936.75,2935.7,2936.72,0,0,0,0
SPX,10/10/2019,14:38,2936.7,2935.72,2935.76,0,0,0,0
SPX,10/10/2019,14:39,2936.07,2935.5,2935.7,0,0,0,0
SPX,10/10/2019,14:40,2935.7,2934.3,2934.31,0,0,0,0
SPX,10/10/2019,14:41,2934.3,2933.31,2933.35,0,0,0,0
SPX,10/10/2019,14:42,2933.36,2932.86,2933.18,0,0,0,0
SPX,10/10/2019,14:43,2933.18,2932.5,2932.79,0,0,0,0
SPX,10/10/2019,14:44,2932.99,2932.66,2932.97,0,0,0,0
SPX,10/10/2019,14:45,2933.09,2932.55,2933.08,0,0,0,0
SPX,10/10/2019,14:46,2933.67,2933.1,2933.19,0,0,0,0
SPX,10/10/2019,14:47,2934.6,2933.23,2934.6,0,0,0,0
SPX,10/10/2019,14:48,2934.76,2934.45,2934.51,0,0,0,0
SPX,10/10/2019,14:49,2934.92,2934.33,2934.92,0,0,0,0
SPX,10/10/2019,14:50,2935.94,2934.87,2935.94,0,0,0,0
SPX,10/10/2019,14:51,2936.01,2934.96,2934.96,0,0,0,0
SPX,10/10/2019,14:52,2934.93,2933.44,2933.45,0,0,0,0
SPX,10/10/2019,14:53,2933.56,2932.6,2932.86,0,0,0,0
SPX,10/10/2019,14:54,2934.04,2932.88,2933.43,0,0,0,0
SPX,10/10/2019,14:55,2933.96,2933.24,2933.92,0,0,0,0
SPX,10/10/2019,14:56,2934.55,2933.85,2934.22,0,0,0,0
SPX,10/10/2019,14:57,2934.88,2934.21,2934.88,0,0,0,0
SPX,10/10/2019,14:58,2935.35,2934.72,2934.81,0,0,0,0
SPX,10/10/2019,14:59,2934.88,2934.55,2934.8,0,0,0,0
SPX,10/10/2019,15:00,2935.09,2934.34,2935.06,0,0,0,0
SPX,10/10/2019,15:01,2935.5,2934.25,2934.47,0,0,0,0
SPX,10/10/2019,15:02,2936.24,2934.46,2935.65,0,0,0,0
SPX,10/10/2019,15:03,2935.96,2934.92,2934.92,0,0,0,0
SPX,10/10/2019,15:04,2935.42,2934.8,2935.35,0,0,0,0
SPX,10/10/2019,15:05,2935.85,2935.22,2935.71,0,0,0,0
SPX,10/10/2019,15:06,2935.8,2934.93,2935.68,0,0,0,0
SPX,10/10/2019,15:07,2935.62,2934.36,2934.63,0,0,0,0
SPX,10/10/2019,15:08,2935.5,2934.61,2935.19,0,0,0,0
SPX,10/10/2019,15:09,2935.27,2934.85,2935.27,0,0,0,0
SPX,10/10/2019,15:10,2935.28,2934.42,2935.27,0,0,0,0
SPX,10/10/2019,15:11,2935.93,2935.28,2935.56,0,0,0,0
SPX,10/10/2019,15:12,2935.7,2934.39,2934.39,0,0,0,0
SPX,10/10/2019,15:13,2935.28,2934.39,2935.13,0,0,0,0
SPX,10/10/2019,15:14,2936.41,2935.16,2936.39,0,0,0,0
SPX,10/10/2019,15:15,2937.07,2936.41,2936.6,0,0,0,0
SPX,10/10/2019,15:16,2936.58,2934.77,2934.85,0,0,0,0
SPX,10/10/2019,15:17,2935.47,2934.85,2935.39,0,0,0,0
SPX,10/10/2019,15:18,2936.35,2935.4,2936.31,0,0,0,0
SPX,10/10/2019,15:19,2936.86,2936.07,2936.84,0,0,0,0
SPX,10/10/2019,15:20,2938.16,2936.83,2937.88,0,0,0,0
SPX,10/10/2019,15:21,2937.88,2936.08,2936.27,0,0,0,0
SPX,10/10/2019,15:22,2937.78,2936.24,2937.72,0,0,0,0
SPX,10/10/2019,15:23,2937.73,2937.07,2937.14,0,0,0,0
SPX,10/10/2019,15:24,2938.01,2937.15,2937.93,0,0,0,0
SPX,10/10/2019,15:25,2939.18,2937.93,2938.99,0,0,0,0
SPX,10/10/2019,15:26,2938.98,2938.09,2938.31,0,0,0,0
SPX,10/10/2019,15:27,2938.79,2938.09,2938.46,0,0,0,0
SPX,10/10/2019,15:28,2938.95,2938.36,2938.92,0,0,0,0
SPX,10/10/2019,15:29,2939.33,2938.51,2939.33,0,0,0,0
SPX,10/10/2019,15:30,2939.64,2938.92,2939.2,0,0,0,0
SPX,10/10/2019,15:31,2940.33,2939.02,2940.27,0,0,0,0
SPX,10/10/2019,15:32,2940.28,2939.09,2939.24,0,0,0,0
SPX,10/10/2019,15:33,2939.22,2938.27,2938.55,0,0,0,0
SPX,10/10/2019,15:34,2938.65,2937.8,2937.81,0,0,0,0
SPX,10/10/2019,15:35,2938.31,2937.46,2937.53,0,0,0,0
SPX,10/10/2019,15:36,2937.7,2937.06,2937.36,0,0,0,0
SPX,10/10/2019,15:37,2937.61,2936.92,2936.92,0,0,0,0
SPX,10/10/2019,15:38,2937.31,2936.49,2936.58,0,0,0,0
SPX,10/10/2019,15:39,2936.57,2936.24,2936.56,0,0,0,0
SPX,10/10/2019,15:40,2936.87,2935.32,2935.67,0,0,0,0
SPX,10/10/2019,15:41,2936.33,2935.61,2936.33,0,0,0,0
SPX,10/10/2019,15:42,2937.26,2936.34,2937.24,0,0,0,0
SPX,10/10/2019,15:43,2937.71,2937.22,2937.5,0,0,0,0
SPX,10/10/2019,15:44,2937.49,2936.88,2936.88,0,0,0,0
SPX,10/10/2019,15:45,2937.2,2936.29,2937.18,0,0,0,0
SPX,10/10/2019,15:46,2937.48,2936.64,2936.89,0,0,0,0
SPX,10/10/2019,15:47,2937.95,2936.82,2937.71,0,0,0,0
SPX,10/10/2019,15:48,2939.58,2937.67,2939.41,0,0,0,0
SPX,10/10/2019,15:49,2939.5,2938.95,2939.44,0,0,0,0
SPX,10/10/2019,15:50,2940.64,2939.37,2940.53,0,0,0,0
SPX,10/10/2019,15:51,2941.22,2940.57,2940.67,0,0,0,0
SPX,10/10/2019,15:52,2940.67,2939.05,2939.08,0,0,0,0
SPX,10/10/2019,15:53,2939.96,2938.62,2939.96,0,0,0,0
SPX,10/10/2019,15:54,2940.84,2940.09,2940.22,0,0,0,0
SPX,10/10/2019,15:55,2940.13,2937.26,2937.3,0,0,0,0
SPX,10/10/2019,15:56,2937.82,2937.07,2937.69,0,0,0,0
SPX,10/10/2019,15:57,2938.78,2937.41,2938.52,0,0,0,0
SPX,10/10/2019,15:58,2939.48,2938.4,2938.4,0,0,0,0
SPX,10/10/2019,15:59,2938.42,2936.09,2937.87,0,0,0,0
SPX,10/10/2019,16:00,2938.81,2938.33,2938.33,0,0,0,0
SPX,10/10/2019,16:01,2938.33,2938.27,2938.27,0,0,0,0
SPX,10/10/2019,16:02,2938.27,2938.15,2938.15,0,0,0,0
SPX,10/10/2019,16:03,2938.15,2938.14,2938.14,0,0,0,0
SPX,10/10/2019,16:04,2938.14,2938.13,2938.13,0,0,0,0
SPX,10/10/2019,16:05,2938.13,2938.13,2938.13,0,0,0,0
SPX,10/10/2019,16:06,2938.13,2938.13,2938.13,0,0,0,0
SPX,10/10/2019,16:07,2938.13,2938.13,2938.13,0,0,0,0
SPX,10/10/2019,16:08,2938.13,2938.13,2938.13,0,0,0,0
SPX,10/10/2019,16:09,2938.13,2938.13,2938.13,0,0,0,0
SPX,10/10/2019,16:10,2938.13,2938.13,2938.13,0,0,0,0
SPX,10/10/2019,16:11,2938.13,2938.13,2938.13,0,0,0,0
SPX,10/10/2019,16:12,2938.13,2938.13,2938.13,0,0,0,0
SPX,10/10/2019,16:13,2938.13,2938.13,2938.13,0,0,0,0
SPX,10/10/2019,16:14,2938.13,2938.13,2938.13,0,0,0,0
SPX,10/10/2019,16:15,2938.13,2938.13,2938.13,0,0,0,0
SPX,10/10/2019,16:16,2938.13,2938.13,2938.13,0,0,0,0
SPX,10/10/2019,16:17,2938.13,2938.13,2938.13,0,0,0,0
SPX,10/10/2019,16:18,2938.13,2938.13,2938.13,0,0,0,0
SPX,10/10/2019,16:19,2938.13,2938.13,2938.13,0,0,0,0
SPX,10/10/2019,16:20,2938.13,2938.13,2938.13,0,0,0,0
SPX,10/10/2019,16:59,2938.13,2938.13,2938.13,0,0,0,0
SPX,10/11/2019,9:30,2970.47,2963.07,2970.4,0,0,0,0
SPX,10/11/2019,9:31,2970.75,2970.1,2970.54,0,0,0,0
SPX,10/11/2019,9:32,2972.08,2970.46,2971.66,0,0,0,0
SPX,10/11/2019,9:33,2972.47,2971.51,2972.28,0,0,0,0
SPX,10/11/2019,9:34,2972.58,2972.02,2972.54,0,0,0,0
SPX,10/11/2019,9:35,2973.43,2972.28,2972.95,0,0,0,0
SPX,10/11/2019,9:36,2973.48,2972.88,2972.88,0,0,0,0
SPX,10/11/2019,9:37,2973.93,2972.9,2973.19,0,0,0,0
SPX,10/11/2019,9:38,2973.26,2972.06,2973.01,0,0,0,0
SPX,10/11/2019,9:39,2973.14,2971.98,2972.23,0,0,0,0
SPX,10/11/2019,9:40,2972.65,2971.9,2971.99,0,0,0,0
SPX,10/11/2019,9:41,2972.83,2972.04,2972.83,0,0,0,0
SPX,10/11/2019,9:42,2974.47,2972.74,2974.31,0,0,0,0
SPX,10/11/2019,9:43,2975.8,2974.32,2975.8,0,0,0,0
SPX,10/11/2019,9:44,2976.29,2975.5,2976.29,0,0,0,0
SPX,10/11/2019,9:45,2978.13,2976.28,2977.95,0,0,0,0
SPX,10/11/2019,9:46,2978.11,2977.51,2977.85,0,0,0,0
SPX,10/11/2019,9:47,2977.91,2976.61,2976.66,0,0,0,0
SPX,10/11/2019,9:48,2977.41,2976.77,2977,0,0,0,0
SPX,10/11/2019,9:49,2982.26,2976.84,2979.78,0,0,0,0
SPX,10/11/2019,9:50,2981.36,2979.78,2981.02,0,0,0,0
SPX,10/11/2019,9:51,2981.03,2979.03,2979.32,0,0,0,0
SPX,10/11/2019,9:52,2979.87,2978.69,2979.26,0,0,0,0
SPX,10/11/2019,9:53,2980.17,2979.24,2979.31,0,0,0,0
SPX,10/11/2019,9:54,2979.34,2978.51,2978.51,0,0,0,0
SPX,10/11/2019,9:55,2978.63,2977.92,2978.11,0,0,0,0
SPX,10/11/2019,9:56,2978.48,2977.48,2978.08,0,0,0,0
SPX,10/11/2019,9:57,2978.92,2978.07,2978.79,0,0,0,0
SPX,10/11/2019,9:58,2979.35,2978.71,2978.87,0,0,0,0
SPX,10/11/2019,9:59,2979.06,2978.51,2978.85,0,0,0,0
SPX,10/11/2019,10:00,2981.35,2979.03,2981.29,0,0,0,0
SPX,10/11/2019,10:01,2982.26,2981.05,2981.39,0,0,0,0
SPX,10/11/2019,10:02,2981.55,2980.16,2981.25,0,0,0,0
SPX,10/11/2019,10:03,2982.63,2981.16,2982.63,0,0,0,0
SPX,10/11/2019,10:04,2982.63,2981.4,2981.92,0,0,0,0
SPX,10/11/2019,10:05,2982.45,2981.2,2981.51,0,0,0,0
SPX,10/11/2019,10:06,2981.54,2980.78,2980.78,0,0,0,0
SPX,10/11/2019,10:07,2981.05,2980.56,2980.71,0,0,0,0
SPX,10/11/2019,10:08,2982.04,2980.66,2981.93,0,0,0,0
SPX,10/11/2019,10:09,2982.78,2981.9,2982.21,0,0,0,0
SPX,10/11/2019,10:10,2983.12,2981.65,2983.12,0,0,0,0
SPX,10/11/2019,10:11,2983.12,2982.48,2982.56,0,0,0,0
SPX,10/11/2019,10:12,2982.95,2982.09,2982.92,0,0,0,0
SPX,10/11/2019,10:13,2982.96,2982.51,2982.73,0,0,0,0
SPX,10/11/2019,10:14,2983.96,2982.72,2983.37,0,0,0,0
SPX,10/11/2019,10:15,2983.65,2982.14,2982.39,0,0,0,0
SPX,10/11/2019,10:16,2983.92,2982.28,2982.33,0,0,0,0
SPX,10/11/2019,10:17,2982.63,2981.92,2982.63,0,0,0,0
SPX,10/11/2019,10:18,2983.86,2982.81,2983.62,0,0,0,0
SPX,10/11/2019,10:19,2983.81,2982.73,2983.68,0,0,0,0
SPX,10/11/2019,10:20,2983.82,2983.34,2983.34,0,0,0,0
SPX,10/11/2019,10:21,2984,2983.33,2983.4,0,0,0,0
SPX,10/11/2019,10:22,2983.98,2983.29,2983.94,0,0,0,0
SPX,10/11/2019,10:23,2983.94,2982.95,2983.61,0,0,0,0
SPX,10/11/2019,10:24,2984.13,2983.33,2984.02,0,0,0,0
SPX,10/11/2019,10:25,2984.12,2983.28,2983.69,0,0,0,0
SPX,10/11/2019,10:26,2984.44,2983.72,2984.4,0,0,0,0
SPX,10/11/2019,10:27,2984.42,2983.83,2984.42,0,0,0,0
SPX,10/11/2019,10:28,2984.73,2984.28,2984.73,0,0,0,0
SPX,10/11/2019,10:29,2984.91,2984.63,2984.74,0,0,0,0
SPX,10/11/2019,10:30,2985.2,2984.1,2984.45,0,0,0,0
SPX,10/11/2019,10:31,2985.44,2984.46,2985.02,0,0,0,0
SPX,10/11/2019,10:32,2985.44,2985.02,2985.19,0,0,0,0
SPX,10/11/2019,10:33,2985.33,2984.01,2984.01,0,0,0,0
SPX,10/11/2019,10:34,2984.38,2983.87,2984.18,0,0,0,0
SPX,10/11/2019,10:35,2984.6,2984.1,2984.41,0,0,0,0
SPX,10/11/2019,10:36,2984.88,2983.92,2983.92,0,0,0,0
SPX,10/11/2019,10:37,2984.06,2983.3,2984.04,0,0,0,0
SPX,10/11/2019,10:38,2984.2,2983.32,2983.4,0,0,0,0
SPX,10/11/2019,10:39,2983.46,2982.42,2982.42,0,0,0,0
SPX,10/11/2019,10:40,2982.59,2981.12,2981.3,0,0,0,0
SPX,10/11/2019,10:41,2982.5,2981.26,2982.19,0,0,0,0
SPX,10/11/2019,10:42,2983.21,2981.93,2983.2,0,0,0,0
SPX,10/11/2019,10:43,2983.44,2982.37,2982.37,0,0,0,0
SPX,10/11/2019,10:44,2982.79,2981.7,2981.7,0,0,0,0
SPX,10/11/2019,10:45,2982.02,2981.47,2981.82,0,0,0,0
SPX,10/11/2019,10:46,2982.04,2981.48,2981.61,0,0,0,0
SPX,10/11/2019,10:47,2982.25,2981.56,2982.16,0,0,0,0
SPX,10/11/2019,10:48,2982.8,2981.95,2981.95,0,0,0,0
SPX,10/11/2019,10:49,2982.45,2981.92,2982.45,0,0,0,0
SPX,10/11/2019,10:50,2982.99,2982.32,2982.94,0,0,0,0
SPX,10/11/2019,10:51,2983.03,2982.8,2982.82,0,0,0,0
SPX,10/11/2019,10:52,2983.04,2982.65,2982.98,0,0,0,0
SPX,10/11/2019,10:53,2983.01,2982.44,2982.69,0,0,0,0
SPX,10/11/2019,10:54,2982.88,2982.39,2982.86,0,0,0,0
SPX,10/11/2019,10:55,2983.43,2982.75,2982.76,0,0,0,0
SPX,10/11/2019,10:56,2983.02,2982.73,2982.91,0,0,0,0
SPX,10/11/2019,10:57,2983.89,2982.46,2983.67,0,0,0,0
SPX,10/11/2019,10:58,2983.72,2983.3,2983.36,0,0,0,0
SPX,10/11/2019,10:59,2983.5,2982.97,2983.46,0,0,0,0
SPX,10/11/2019,11:00,2984.02,2983.31,2984,0,0,0,0
SPX,10/11/2019,11:01,2985.62,2983.99,2985.35,0,0,0,0
SPX,10/11/2019,11:02,2986.85,2985.28,2986.37,0,0,0,0
SPX,10/11/2019,11:03,2987.28,2985.99,2987.28,0,0,0,0
SPX,10/11/2019,11:04,2987.86,2986.57,2986.58,0,0,0,0
SPX,10/11/2019,11:05,2986.87,2985.79,2985.83,0,0,0,0
SPX,10/11/2019,11:06,2986.18,2985.53,2985.53,0,0,0,0
SPX,10/11/2019,11:07,2985.85,2985.52,2985.73,0,0,0,0
SPX,10/11/2019,11:08,2987.03,2985.67,2986.99,0,0,0,0
SPX,10/11/2019,11:09,2986.98,2986.17,2986.28,0,0,0,0
SPX,10/11/2019,11:10,2986.98,2986.21,2986.3,0,0,0,0
SPX,10/11/2019,11:11,2986.67,2986.26,2986.54,0,0,0,0
SPX,10/11/2019,11:12,2986.83,2986.31,2986.35,0,0,0,0
SPX,10/11/2019,11:13,2986.32,2985.18,2985.21,0,0,0,0
SPX,10/11/2019,11:14,2986.35,2985.22,2986.11,0,0,0,0
SPX,10/11/2019,11:15,2986.94,2986.12,2986.9,0,0,0,0
SPX,10/11/2019,11:16,2987.95,2986.74,2987.75,0,0,0,0
SPX,10/11/2019,11:17,2987.9,2987.44,2987.71,0,0,0,0
SPX,10/11/2019,11:18,2987.76,2987.01,2987.45,0,0,0,0
SPX,10/11/2019,11:19,2989.51,2987.3,2988.65,0,0,0,0
SPX,10/11/2019,11:20,2990.13,2988.52,2989.84,0,0,0,0
SPX,10/11/2019,11:21,2989.93,2988.74,2989.06,0,0,0,0
SPX,10/11/2019,11:22,2989.26,2988.65,2988.81,0,0,0,0
SPX,10/11/2019,11:23,2988.95,2988.71,2988.72,0,0,0,0
SPX,10/11/2019,11:24,2988.78,2988.46,2988.65,0,0,0,0
SPX,10/11/2019,11:25,2989.47,2988.62,2989.18,0,0,0,0
SPX,10/11/2019,11:26,2989.56,2988.95,2989.26,0,0,0,0
SPX,10/11/2019,11:27,2989.4,2989.16,2989.4,0,0,0,0
SPX,10/11/2019,11:28,2990.01,2989.4,2989.85,0,0,0,0
SPX,10/11/2019,11:29,2989.96,2989.59,2989.59,0,0,0,0
SPX,10/11/2019,11:30,2990.49,2989.55,2990.38,0,0,0,0
SPX,10/11/2019,11:31,2991.46,2990.37,2991.28,0,0,0,0
SPX,10/11/2019,11:32,2992.01,2991.27,2991.83,0,0,0,0
SPX,10/11/2019,11:33,2992.27,2991.73,2992.26,0,0,0,0
SPX,10/11/2019,11:34,2993.28,2992.29,2992.62,0,0,0,0
SPX,10/11/2019,11:35,2992.9,2992.58,2992.72,0,0,0,0
SPX,10/11/2019,11:36,2992.72,2992.1,2992.25,0,0,0,0
SPX,10/11/2019,11:37,2992.4,2992.09,2992.1,0,0,0,0
SPX,10/11/2019,11:38,2992.1,2991.38,2991.6,0,0,0,0
SPX,10/11/2019,11:39,2991.58,2990.88,2990.88,0,0,0,0
SPX,10/11/2019,11:40,2991.19,2990.65,2991.19,0,0,0,0
SPX,10/11/2019,11:41,2991.31,2990.86,2991.18,0,0,0,0
SPX,10/11/2019,11:42,2991.22,2990.78,2990.94,0,0,0,0
SPX,10/11/2019,11:43,2990.91,2989.53,2989.53,0,0,0,0
SPX,10/11/2019,11:44,2990.01,2988.04,2988.04,0,0,0,0
SPX,10/11/2019,11:45,2988.32,2985.65,2985.89,0,0,0,0
SPX,10/11/2019,11:46,2986.54,2985.56,2985.77,0,0,0,0
SPX,10/11/2019,11:47,2989.83,2983.29,2987,0,0,0,0
SPX,10/11/2019,11:48,2987.01,2984.41,2984.99,0,0,0,0
SPX,10/11/2019,11:49,2985.75,2984.99,2985.13,0,0,0,0
SPX,10/11/2019,11:50,2985.18,2984.09,2984.11,0,0,0,0
SPX,10/11/2019,11:51,2984.12,2983.76,2983.94,0,0,0,0
SPX,10/11/2019,11:52,2983.93,2983.14,2983.42,0,0,0,0
SPX,10/11/2019,11:53,2984.03,2983.33,2983.67,0,0,0,0
SPX,10/11/2019,11:54,2983.65,2983.28,2983.42,0,0,0,0
SPX,10/11/2019,11:55,2983.68,2983.39,2983.43,0,0,0,0
SPX,10/11/2019,11:56,2983.55,2982.83,2982.83,0,0,0,0
SPX,10/11/2019,11:57,2983.32,2982.73,2982.73,0,0,0,0
SPX,10/11/2019,11:58,2983.35,2982.67,2982.9,0,0,0,0
SPX,10/11/2019,11:59,2983.85,2982.76,2983.66,0,0,0,0
SPX,10/11/2019,12:00,2984.48,2983.6,2984.23,0,0,0,0
SPX,10/11/2019,12:01,2984.23,2982.63,2982.63,0,0,0,0
SPX,10/11/2019,12:02,2982.64,2979.84,2979.94,0,0,0,0
SPX,10/11/2019,12:03,2981.19,2979.94,2981.12,0,0,0,0
SPX,10/11/2019,12:04,2981.11,2980.48,2980.48,0,0,0,0
SPX,10/11/2019,12:05,2980.64,2979.67,2980.64,0,0,0,0
SPX,10/11/2019,12:06,2981.14,2980.54,2981.02,0,0,0,0
SPX,10/11/2019,12:07,2981.03,2980.23,2980.29,0,0,0,0
SPX,10/11/2019,12:08,2980.83,2979.89,2980.81,0,0,0,0
SPX,10/11/2019,12:09,2981.09,2980.2,2980.2,0,0,0,0
SPX,10/11/2019,12:10,2980.76,2979.79,2980.34,0,0,0,0
SPX,10/11/2019,12:11,2980.34,2980.09,2980.1,0,0,0,0
SPX,10/11/2019,12:12,2980.84,2980.06,2980.84,0,0,0,0
SPX,10/11/2019,12:13,2981.4,2980.65,2981.38,0,0,0,0
SPX,10/11/2019,12:14,2981.66,2980.58,2980.64,0,0,0,0
SPX,10/11/2019,12:15,2980.68,2979.46,2979.49,0,0,0,0
SPX,10/11/2019,12:16,2979.42,2978.69,2979.08,0,0,0,0
SPX,10/11/2019,12:17,2979.94,2979.07,2979.38,0,0,0,0
SPX,10/11/2019,12:18,2979.5,2979.01,2979.08,0,0,0,0
SPX,10/11/2019,12:19,2979.46,2979.06,2979.46,0,0,0,0
SPX,10/11/2019,12:20,2979.67,2979.34,2979.34,0,0,0,0
SPX,10/11/2019,12:21,2979.53,2978.96,2978.96,0,0,0,0
SPX,10/11/2019,12:22,2979.88,2978.87,2979.86,0,0,0,0
SPX,10/11/2019,12:23,2981.18,2979.8,2981.05,0,0,0,0
SPX,10/11/2019,12:24,2981.17,2980.93,2980.99,0,0,0,0
SPX,10/11/2019,12:25,2981.13,2980.42,2980.56,0,0,0,0
SPX,10/11/2019,12:26,2980.73,2980.49,2980.56,0,0,0,0
SPX,10/11/2019,12:27,2981.43,2980.51,2981.18,0,0,0,0
SPX,10/11/2019,12:28,2981.3,2980.74,2980.74,0,0,0,0
SPX,10/11/2019,12:29,2981.24,2980.73,2981.23,0,0,0,0
SPX,10/11/2019,12:30,2981.64,2980.89,2980.89,0,0,0,0
SPX,10/11/2019,12:31,2981.59,2980.83,2981.59,0,0,0,0
SPX,10/11/2019,12:32,2981.59,2968.69,2976.71,0,0,0,0
SPX,10/11/2019,12:33,2977.53,2974.04,2977.18,0,0,0,0
SPX,10/11/2019,12:34,2977.87,2976.24,2977.87,0,0,0,0
SPX,10/11/2019,12:35,2978.63,2977.86,2978.63,0,0,0,0
SPX,10/11/2019,12:36,2979.41,2978.52,2978.56,0,0,0,0
SPX,10/11/2019,12:37,2978.84,2977.91,2978.84,0,0,0,0
SPX,10/11/2019,12:38,2979.17,2978.14,2978.14,0,0,0,0
SPX,10/11/2019,12:39,2978.19,2977.2,2977.55,0,0,0,0
SPX,10/11/2019,12:40,2977.74,2976.38,2976.38,0,0,0,0
SPX,10/11/2019,12:41,2977.16,2976.38,2977.04,0,0,0,0
SPX,10/11/2019,12:42,2978.4,2977.1,2978,0,0,0,0
SPX,10/11/2019,12:43,2978.01,2977.74,2977.74,0,0,0,0
SPX,10/11/2019,12:44,2977.96,2977.63,2977.72,0,0,0,0
SPX,10/11/2019,12:45,2979.47,2977.76,2979.47,0,0,0,0
SPX,10/11/2019,12:46,2979.61,2979.08,2979.09,0,0,0,0
SPX,10/11/2019,12:47,2979.59,2979.11,2979.39,0,0,0,0
SPX,10/11/2019,12:48,2980.21,2979.31,2980.05,0,0,0,0
SPX,10/11/2019,12:49,2980.04,2979.31,2979.46,0,0,0,0
SPX,10/11/2019,12:50,2980.19,2979.46,2980.16,0,0,0,0
SPX,10/11/2019,12:51,2980.36,2980.09,2980.35,0,0,0,0
SPX,10/11/2019,12:52,2980.42,2980.01,2980.27,0,0,0,0
SPX,10/11/2019,12:53,2982.94,2980.28,2982.09,0,0,0,0
SPX,10/11/2019,12:54,2981.97,2980.79,2981,0,0,0,0
SPX,10/11/2019,12:55,2982.12,2980.99,2982.08,0,0,0,0
SPX,10/11/2019,12:56,2982.55,2982.07,2982.1,0,0,0,0
SPX,10/11/2019,12:57,2982.12,2981.51,2981.51,0,0,0,0
SPX,10/11/2019,12:58,2982.13,2981.25,2982.13,0,0,0,0
SPX,10/11/2019,12:59,2982.4,2981.92,2982.4,0,0,0,0
SPX,10/11/2019,13:00,2982.5,2982.32,2982.37,0,0,0,0
SPX,10/11/2019,13:01,2983.11,2982.09,2983.11,0,0,0,0
SPX,10/11/2019,13:02,2983.09,2981.56,2981.57,0,0,0,0
SPX,10/11/2019,13:03,2981.94,2981.05,2981.7,0,0,0,0
SPX,10/11/2019,13:04,2981.7,2981.32,2981.42,0,0,0,0
SPX,10/11/2019,13:05,2981.85,2981.13,2981.13,0,0,0,0
SPX,10/11/2019,13:06,2981.57,2981.1,2981.1,0,0,0,0
SPX,10/11/2019,13:07,2981.14,2980.86,2981.08,0,0,0,0
SPX,10/11/2019,13:08,2981.08,2980.61,2980.61,0,0,0,0
SPX,10/11/2019,13:09,2980.78,2980.36,2980.42,0,0,0,0
SPX,10/11/2019,13:10,2980.97,2980.35,2980.59,0,0,0,0
SPX,10/11/2019,13:11,2980.85,2979.88,2980.05,0,0,0,0
SPX,10/11/2019,13:12,2980.12,2979.54,2979.55,0,0,0,0
SPX,10/11/2019,13:13,2979.54,2978.45,2978.51,0,0,0,0
SPX,10/11/2019,13:14,2979.47,2978.03,2978.03,0,0,0,0
SPX,10/11/2019,13:15,2978.7,2977.89,2978.69,0,0,0,0
SPX,10/11/2019,13:16,2979.28,2978.73,2978.97,0,0,0,0
SPX,10/11/2019,13:17,2979.15,2978.13,2978.13,0,0,0,0
SPX,10/11/2019,13:18,2979.15,2977.86,2979.05,0,0,0,0
SPX,10/11/2019,13:19,2979.09,2978.61,2978.66,0,0,0,0
SPX,10/11/2019,13:20,2979.1,2978.37,2978.37,0,0,0,0
SPX,10/11/2019,13:21,2978.54,2978.3,2978.54,0,0,0,0
SPX,10/11/2019,13:22,2978.95,2978.52,2978.66,0,0,0,0
SPX,10/11/2019,13:23,2978.76,2978.39,2978.39,0,0,0,0
SPX,10/11/2019,13:24,2978.87,2978.37,2978.79,0,0,0,0
SPX,10/11/2019,13:25,2979.1,2978.37,2979,0,0,0,0
SPX,10/11/2019,13:26,2987.58,2978.77,2985.56,0,0,0,0
SPX,10/11/2019,13:27,2987.25,2983.92,2987.25,0,0,0,0
SPX,10/11/2019,13:28,2987.59,2984.33,2984.36,0,0,0,0
SPX,10/11/2019,13:29,2985.15,2982.21,2982.31,0,0,0,0
SPX,10/11/2019,13:30,2983.07,2980.51,2981.43,0,0,0,0
SPX,10/11/2019,13:31,2982.74,2981.2,2982.74,0,0,0,0
SPX,10/11/2019,13:32,2983.91,2982.68,2983.83,0,0,0,0
SPX,10/11/2019,13:33,2984.02,2983.59,2983.83,0,0,0,0
SPX,10/11/2019,13:34,2984.48,2983.84,2983.86,0,0,0,0
SPX,10/11/2019,13:35,2985.16,2983.84,2985.14,0,0,0,0
SPX,10/11/2019,13:36,2985.18,2984.33,2984.39,0,0,0,0
SPX,10/11/2019,13:37,2984.58,2984.08,2984.14,0,0,0,0
